DEP_Code,Name,Street_Add,Town_City,Type,Zip Code,tons,Lat,Long,X_Coord,Y_Coord,Status,Score
R2397,redacted,redacted,West Springfield,R,,40.5,42.10646514,72.6445351,105338.6901,873529.558,M,100
R2417,redacted,redacted,Springfield,R,,42,42.1459478,72.4831256,118738.3289,877748.1787,M,100
R2418,redacted,redacted,Tewksbury,R,,42,42.6158522,71.2440667,220998.359,929507.2206,M,100
R2592,redacted,redacted,Attleboro,R,,45,41.95281728,71.2691953,219135.9397,855854.6011,M,100
R2593,redacted,redacted,Dedham,R,,45,42.23870339,71.1779695,226579.5242,887632.6862,M,100
R2594,redacted,redacted,Framingham,R,,45,42.29789786,71.4495512,204160.0248,894158.7455,M,100
R2595,redacted,redacted,Lee,R,,45,42.30155134,73.243469,56251.13828,896032.5068,M,100
R2596,redacted,redacted,Ludlow,R,,45,42.17043288,72.479674,119054.8506,880464.3344,M,100
R2597,redacted,redacted,North Adams,R,,45,42.69795373,73.1429121,65389.06282,939892.4499,M,100
R2598,redacted,redacted,South Hadley,R,,45,42.23646656,72.5829125,110618.3654,887901.4564,M,100
R2599,redacted,redacted,Springfield,R,,45,42.1144369,72.4963822,117601.7484,874261.1548,M,100
R2600,redacted,redacted,Webster,R,,45,42.05943057,71.865351,169759.6428,867735.026,M,100
R2601,redacted,redacted,Wilbraham,R,,45,42.14678486,72.481654,118861.0337,877839.7458,M,100
R2602,redacted,redacted,Worcester,R,,45,42.24548472,71.759196,178608.9361,888368.2423,M,100
R2854,redacted,redacted,Florence,R,,48,42.33501453,72.6694321,103627.6932,898940.933,M,100
R2855,redacted,redacted,Holyoke,R,,48,42.2044917,72.6308294,106616.5334,884401.5277,M,100
R2856,redacted,redacted,Seekonk,R,,48,41.79402517,71.3281148,214286.4974,838206.2683,M,100
R2876,redacted,redacted,Bridgewater,R,,49.5,41.99201464,70.9748037,243516.8209,860316.3239,M,100
R2877,redacted,redacted,Springfield,R,,49.5,42.14725396,72.5442772,113685.7791,877953.3172,M,100
R2927,redacted,redacted,Brockton,R,,52.5,42.04410813,71.0097035,240591.8649,866085.0512,M,100
R2928,redacted,redacted,Gloucester,R,,52.5,42.62158407,70.6758816,267608.6953,930439.0532,M,100
R2929,redacted,redacted,Greenfield,R,,52.5,42.6033004,72.5915905,110423.5946,928654.6053,M,100
R2930,redacted,redacted,Lawrence,R,,52.5,42.68475112,71.13993,229510.0279,937191.6693,M,100
R2931,redacted,redacted,Lenox,R,,52.5,42.40237326,73.266263,54603.93187,907267.7269,M,100
R2932,redacted,redacted,Medford,R,,52.5,42.40558455,71.0936022,233454.6086,906198.6833,M,100
R2933,redacted,redacted,Norwood,R,,52.5,42.16096101,71.2003193,224765.1844,878990.919,M,100
R2934,redacted,redacted,Palmer,R,,52.5,42.16042432,72.3364902,130874.0391,879226.7603,M,100
R2935,redacted,redacted,Plymouth,R,,52.5,41.95462056,70.6627634,269412.0128,856369.6652,M,100
R2936,redacted,redacted,Revere,R,,52.5,42.42315324,71.0089255,240413.8792,908186.8208,M,100
R2937,redacted,redacted,Springfield,R,,52.5,42.08303251,72.5740185,111137.8316,870851.2206,M,100
R2938,redacted,redacted,Stoughton,R,,52.5,42.1287632,71.1018588,232918.4564,875447.9592,M,100
R2939,redacted,redacted,Taunton,R,,52.5,41.9231145,71.090523,233965.351,852611.1715,M,100
R2940,redacted,redacted,Westfield,R,,52.5,42.14094353,72.7336919,98020.67008,877461.5351,M,100
R2941,redacted,redacted,Worcester,R,,52.5,42.27700565,71.8530727,170875.9604,891897.19,M,100
R2997,redacted,redacted,Quincy,R,,54,42.26709499,71.0151254,240002.1908,890849.7874,M,100
R3003,redacted,redacted,Brockton,R,,55.5,42.0701254,71.0463534,237542.2573,868957.9805,M,100
R3004,redacted,redacted,Charlestown,R,,55.5,42.3751629,71.0648383,235839.6706,902831.2463,M,100
R3005,redacted,redacted,East Longmeadow,R,,55.5,42.07990392,72.5337149,114468.0957,870462.5497,M,100
R3006,redacted,redacted,Haverhill,R,,55.5,42.80898065,71.1022603,232532.9252,951005.76,M,100
R3007,redacted,redacted,Longmeadow,R,,55.5,42.05636877,72.5540164,112756.0873,867869.2353,M,100
R3008,redacted,redacted,Milford,R,,55.5,42.15011415,71.5017288,199857.1074,877742.6276,M,100
R3009,redacted,redacted,Natick,R,,55.5,42.29923994,71.3851471,209470.6126,894312.9638,M,100
R3010,redacted,redacted,Springfield,R,,55.5,42.09243972,72.4995386,117312.1081,871821.1168,M,100
R3011,redacted,redacted,Westborough,R,,55.5,42.28267494,71.654479,187258.5467,892478.1657,M,100
R3012,redacted,redacted,Wrentham,R,,55.5,42.0361853,71.3470595,212663.6518,865099.7468,M,100
R3018,redacted,redacted,Hadley,R,,57,42.36385316,72.5386131,114446.8647,902004.4499,M,100
R3019,redacted,redacted,Westborough,R,,57,42.2860166,71.5977151,191940.8628,892842.419,M,100
R3023,redacted,redacted,Agawam,R,,58.5,42.08945894,72.6279528,106685.1115,871622.5504,M,100
R3024,redacted,redacted,Chelmsford,R,,58.5,42.5937684,71.3512661,212207.3411,927033.2065,M,100
R3070,redacted,redacted,Attleboro,R,,60,41.93096102,71.3530035,212191.6209,853411.6559,M,100
R3071,redacted,redacted,Hanover,R,,60,42.15358303,70.8467537,253989.1883,878334.6643,M,100
R3072,redacted,redacted,Leominster,R,,60,42.52542341,71.7596728,178664.2457,919463.1151,M,100
R3073,redacted,redacted,Leominster,R,,60,42.54875434,71.7616112,178512.932,922055.2279,M,100
R3074,redacted,redacted,Leominster,R,,60,42.52659594,71.7384581,180407.6919,919588.2707,M,100
R3075,redacted,redacted,Leominster,R,,60,42.52542341,71.7596728,178664.2457,919463.1151,M,100
R3076,redacted,redacted,Peabody,R,,60,42.5473987,70.9489638,245259.3135,922017.8839,M,100
R3077,redacted,redacted,Quincy,R,,60,42.23178728,71.0056905,240803.2906,886932.5438,M,100
R3078,redacted,redacted,South Weymouth,R,,60,42.1696439,70.95531,245006.0247,880055.5463,M,100
R3079,redacted,redacted,SWANSEA,R,,60,41.76611326,71.2597403,219978.2605,835119.889,M,51
R3080,redacted,redacted,Ware,R,,60,42.2604048,72.2416362,138808.9376,890259.0039,M,100
R3081,redacted,redacted,Westfield,R,,60,42.11277051,72.7208878,99034.21718,874317.3959,M,100
R3082,redacted,redacted,Weymouth,R,,60,42.20864107,70.9579257,244762.3698,884385.6155,M,100
R3168,redacted,redacted,Saugus,R,,63,42.47637724,71.0235549,239176.9184,914091.9762,M,100
R3175,redacted,redacted,Watertown,R,,64.5,42.3626984,71.1559044,228345.1497,901412.4781,M,100
R3192,redacted,redacted,Amesbury,R,,67.5,42.84644458,70.9117182,248089.3173,955257.6906,M,100
R3193,redacted,redacted,Stoneham,R,,67.5,42.46630798,71.1007099,232837.9377,912940.9295,M,100
R3194,redacted,redacted,Waltham,R,,67.5,42.41186393,71.233465,221938.9944,906850.7642,M,100
R3231,redacted,redacted,Auburn,R,,73.5,42.18327564,71.8597742,170279.2602,881488.6405,M,100
R3303,redacted,redacted,Greenfield,R,,75,42.58562572,72.6231539,107807.7837,926725.0367,M,100
R3304,redacted,redacted,Hyannis,R,,75,41.67322485,70.3054742,299469.4967,825471.3601,M,100
R3305,redacted,redacted,North Dartmouth,R,,75,41.63952,70.9872596,242720.1102,821159.7231,M,100
R3306,redacted,redacted,Pittsfield,R,,75,42.46824569,73.2024835,59999.48865,914476.5393,M,100
R3307,redacted,redacted,RAYNHAM,R,,75,41.9061068,71.0498401,237349.8599,850739.1729,M,100
R3308,redacted,redacted,Sagamore Beach,R,,75,41.77944861,70.5421188,279632.2796,837020.0253,M,100
R3309,redacted,redacted,Shrewsbury,R,,75,42.27447679,71.7514343,179258.9865,891586.5894,M,100
R3310,redacted,redacted,West Springfield,R,,75,42.13373111,72.6258243,106926.0933,876537.1781,M,100
R3407,redacted,redacted,Fall River,R,,82.5,41.67453673,71.1626532,228091.5136,824976.0984,M,100
R3408,redacted,redacted,Holyoke,R,,82.5,42.17183713,72.6402621,105789.1436,880785.1813,M,100
R3510,redacted,redacted,Gardner,R,,90,42.56637434,71.9812479,160484.5703,924091.0226,M,100
R3511,redacted,redacted,Holden,R,,90,42.34742204,71.8561904,170651.4547,899719.7365,M,100
R3573,redacted,redacted,Chicopee,R,,93,42.17198933,72.5768718,111026.5134,880734.0151,M,100
R3591,redacted,redacted,Sturbridge,R,,97.5,42.11205359,72.0890562,151284.0204,873683.3825,M,100
R592,redacted,redacted,Franklin,R,,18,42.08273368,71.3985126,208397.1269,870263.5563,M,100
R2147,redacted,redacted,East Falmouth,R,,37.5,41.57696961,70.5627575,278163.6863,814513.4369,M,100
F268,redacted,redacted,Quincy,F,,,42.25539071,71.0158551,239949.3697,889549.4191,T,81
F269,redacted,redacted,Harwich,F,,,41.69863288,70.094416,316996.5781,828560.8602,M,100
F270,redacted,redacted,Wilmington,F,,,42.60366702,71.1615965,227770.0673,928177.226,M,100
G181,redacted,redacted,Quincy,G,,22.5,42.24551413,71.0318055,238639.2563,888445.055,M,100
G182,redacted,redacted,Quincy,G,,22.5,42.24545966,71.0065277,240725.3984,888450.765,M,100
G183,redacted,redacted,Hingham,G,,75,42.2445868,70.8836297,250868.4938,888419.8004,M,100
G184,redacted,redacted,Chicopee,G,,52.5,42.14811,72.6014522,108961.488,878107.8327,M,100
G185,redacted,redacted,Cambridge,G,,45,42.39255956,71.1248069,230892.2276,904740.1412,M,100
F271,redacted,redacted,Lawrence,F,,,42.6966649,71.1533994,228400.7544,938510.5495,M,100
R136,redacted,redacted,Marlborough,R,,15,42.3469889,71.5467631,196146.8853,899611.4017,M,100
R2942,redacted,redacted,Beverly,R,,52.5,42.57761293,70.9098531,248448.3988,925395.5652,M,100
R3083,redacted,redacted,Saugus,R,,60,42.46788456,71.0253922,239031.0862,913147.7842,M,100
G186,redacted,redacted,Boston,G,,15,42.33232765,71.0967454,233234.3368,898060.3893,M,100
R2603,redacted,redacted,Brookline,R,,45,42.3426958,71.119785,231330.3993,899203.3125,M,100
R1636,redacted,redacted,Needham,R,,30,42.28184572,71.2360519,221770.7503,892408.2076,M,100
R137,redacted,redacted,Haverhill,R,,15,42.7791288,71.0773718,234585.0855,947699.326,M,100
R1637,redacted,redacted,Cambridge,R,,30,42.3812418,71.1380963,229803.3583,903478.2771,M,100
IH633,redacted,redacted,STONEHAM,IH,,3.942,42.4785853,71.0989204,232978.691,914305.3666,M,100
F272,redacted,redacted,Norwood,F,,,42.16601237,71.1984451,224918.0777,879552.5282,M,100
F273,redacted,redacted,Fall River,F,,,41.72017915,71.1437642,229643.2547,830051.8492,M,100
F274,redacted,redacted,Worcester,F,,,42.27373,71.76646,178019.2495,891507.4034,M,100
W154,redacted,redacted,Waltham,W,,,42.38732091,71.2030066,224455.5657,904132.8778,M,62
R593,redacted,redacted,West Brookfield,R,,18,42.2445803,72.1378439,147359.3362,888432.1076,M,100
W155,redacted,redacted,Lakeville,W,,,41.80420663,70.9693621,244097.469,839459.8782,M,66
F275,redacted,redacted,Milton,F,,,42.24548167,71.0691076,235560.8266,888425.225,M,100
F276,redacted,redacted,Boston,F,,,42.34611768,71.034129,238386.4662,899618.4034,M,100
R1098,redacted,redacted,Lenox,R,,22.5,42.3593502,73.284001,53044.03012,902520.2751,M,100
R3084,redacted,redacted,Stoneham,R,,60,42.48368942,71.10018,232872.4638,914871.8403,M,100
R3311,redacted,redacted,Nantucket,R,,75,41.26281193,70.1065009,316781.5412,780144.9489,M,100
G187,redacted,redacted,Methuen,G,,18,42.72910479,71.2091729,223818.354,942097.1226,M,100
R1099,redacted,redacted,Boston,R,,22.5,42.34114436,71.0700185,235432.0811,899050.4629,M,100
R2148,redacted,redacted,Lowell,R,,37.5,42.64195043,71.3109302,215506.05,932392.0159,M,100
F277,redacted,redacted,Taunton,F,,,41.8842141,71.0764515,235154.0008,848296.2973,M,100
W156,redacted,redacted,Chelsea,W,,,42.39529006,71.0527082,236826.9629,905072.0561,M,59
F278,redacted,redacted,Chelsea,F,,,42.39529006,71.0527082,236826.9629,905072.0561,M,59
R594,redacted,redacted,Milford,R,,18,42.1381456,71.5347128,197130.3504,876413.8376,M,100
R138,redacted,redacted,BOSTON,R,,15,42.33899633,71.0987527,233065.4221,898800.333,M,63
F279,redacted,redacted,Franklin,F,,,42.08584944,71.4456868,204493.6885,870606.0629,M,100
F280,redacted,redacted,Lynn,F,,,42.45354706,70.9615829,244288.6619,911586.3759,M,100
R2149,redacted,redacted,Somerville,R,,37.5,42.3946371,71.1213738,231173.8656,904972.1565,M,100
R139,redacted,redacted,Chelmsford,R,,15,42.62360907,71.3638772,211166.9944,930346.2951,M,100
R3312,redacted,redacted,North Billerica,R,,75,42.5715574,71.2772435,218289.1852,924579.1775,M,100
F281,redacted,redacted,Auburn,F,,,42.17535784,71.875478,168978.1127,880614.7875,M,100
F282,redacted,redacted,Chelmsford,F,,,42.60402134,71.2990913,216486.9011,928180.9144,M,100
R3313,redacted,redacted,West Bridgewater,R,,75,42.01604905,71.0018926,241256.7256,862972.3174,M,100
W157,redacted,redacted,Orleans,W,,,41.77384556,69.9941372,325195.1701,837055.7239,M,66
R1100,redacted,redacted,Dudley,R,,22.5,42.04213413,71.8910942,167620.0724,865823.367,M,100
F283,redacted,redacted,Dartmouth,F,,,41.6639225,70.9910662,242386.7818,823868.1036,M,100
R1962,redacted,redacted,Plymouth,R,,33,41.91206552,70.6794712,268072.3454,851629.8665,M,100
G188,redacted,redacted,Agawam,G,,120,42.06124977,72.6321494,106296.3635,868494.2035,M,100
F284,redacted,redacted,Methuen,F,,,42.7275387,71.2116259,223618.0466,941922.4683,M,100
F285,redacted,redacted,Woburn,F,,,42.5054736,71.1424493,229387.038,917276.1854,M,100
W158,redacted,redacted,Woburn,W,,,42.28653034,72.6596997,104356.473,893545.0698,T,66
R140,redacted,redacted,Mansfield,R,,15,42.0335596,71.2184152,223316.4825,864835.2422,M,100
R2943,redacted,redacted,Boston,R,,52.5,42.3486435,71.0717672,235283.8041,899882.7047,M,100
W159,redacted,redacted,Boston,W,,,42.3286075,71.066386,235738.4925,897659.4498,M,66
R1101,redacted,redacted,Chicopee,R,,22.5,42.1738103,72.5868837,110201.9287,880946.751,M,100
F286,redacted,redacted,West Yarmouth,F,,,41.68064668,70.2513048,303967.8668,826360.1999,M,100
W160,redacted,redacted,Methuen,W,,,42.12860605,70.9399749,246303.0226,875505.6826,T,66
R3663,redacted,redacted,Brockton,R,,112.5,42.0786279,71.0288629,238984.4852,869910.194,M,100
R595,redacted,redacted,Lynn,R,,18,42.46331363,70.9402531,246036.05,912682.5115,M,100
R2944,redacted,redacted,Mendon,R,,52.5,42.09519,71.5815084,193257.2691,871645.3224,M,100
F287,redacted,redacted,Harwich,F,,,41.68969701,70.1257964,314400.789,827525.9398,M,100
R141,redacted,redacted,Dighton,R,,15,41.81940367,71.1206,231521.7745,841080.7226,M,100
F288,redacted,redacted,Framingham,F,,,42.3273775,71.419831,206607.6898,897435.0906,M,100
IH288,redacted,redacted,BOSTON,IH,,43.6905,42.27443432,71.1602924,228022.7334,891607.1054,M,100
IH634,redacted,redacted,LAWRENCE,IH,,10.1835,42.71304633,71.148031,228833.1336,940332.1049,M,100
R142,redacted,redacted,Boston,R,,15,42.34391567,71.0776214,234804.0596,899355.1562,T,100
G189,redacted,redacted,New Bedford,G,,10.5,41.65113422,70.9292871,247541.5199,822480.3355,M,100
R3314,redacted,redacted,WEST YARMOUTH,R,,75,41.65477736,70.2549683,303704.7971,823482.8022,M,42
G190,redacted,redacted,Merrimac,G,,30,42.83769653,70.9800651,242508.2704,954249.569,M,100
F289,redacted,redacted,Revere,F,,,42.41692282,71.0267494,238950.8854,907486.4751,M,100
F290,redacted,redacted,Douglas,F,,,42.05006973,71.7242503,181435.8775,866654.9493,M,100
F291,redacted,redacted,Carver,F,,,41.83904,70.69077,267211.9571,843510.4252,M,100
R2604,redacted,redacted,Dennis,R,,45,41.7382364,70.2235771,306180.6204,832790.0182,M,100
R596,redacted,redacted,Springfield,R,,18,42.11661627,72.4988256,117402.534,874505.5675,M,100
F292,redacted,redacted,Lexington,F,,,42.44611828,71.2220454,222866.5589,910658.6685,M,100
F293,redacted,redacted,Fall River,F,,,41.71214052,71.128476,230919.3067,829164.4524,M,100
F294,redacted,redacted,Worcester,F,,,42.26475058,71.7870245,176319.5001,890515.527,M,100
R1638,redacted,redacted,Boston,R,,30,42.35044933,71.0601044,236243.7019,900088.1779,M,100
R1639,redacted,redacted,Brookline,R,,30,42.34620787,71.1069623,232385.2066,899598.2059,M,100
R3664,redacted,redacted,Danvers,R,,112.5,42.54241053,70.9152428,248032.7444,921482.2419,M,100
R143,redacted,redacted,EAST WEYMOUTH,R,,15,42.21793492,70.9367735,246502.1967,885429.2102,M,100
R1102,redacted,redacted,Peabody,R,,22.5,42.5498103,71.0072299,240472.1409,922256.4827,M,100
R597,redacted,redacted,Chicopee,R,,18,42.17703344,72.5274118,115119.5525,881243.8303,M,100
F295,redacted,redacted,Medford,F,,,42.40766472,71.1052774,232492.4439,906425.2289,M,100
G191,redacted,redacted,Newburyport,G,,28.5,42.81872574,70.90578,248596.1775,952181.7797,M,100
IH289,redacted,redacted,MEDFORD,IH,,53.874,42.43075341,71.0884683,233863.7412,908996.3911,M,64
R2945,redacted,redacted,Turners Falls,R,,52.5,42.60933048,72.5556173,113383.7046,929287.243,M,100
R2150,redacted,redacted,Newburyport,R,,37.5,42.81198663,70.8726964,251307.2617,951452.5153,M,100
IH290,redacted,redacted,LOWELL,IH,,33.1785,42.6448594,71.3509062,212226.9622,932708.66,M,100
W161,redacted,redacted,Nantucket,W,,,42.26192533,71.4716996,202334.9852,890162.2578,T,66
G192,redacted,redacted,Cambridge,G,,105,42.39467125,71.1445237,229267.8356,904967.748,M,100
W162,redacted,redacted,Boston,W,,,42.34611768,71.034129,238386.4662,899618.4034,M,66
W163,redacted,redacted,Belmont,W,,,42.07037391,71.0459321,237576.9823,868985.7677,T,66
IH291,redacted,redacted,BOSTON,IH,,41.391,42.3439087,71.0835502,234315.5316,899351.9797,M,82
IH292,redacted,redacted,STOUGHTON,IH,,37.7775,42.10100985,71.080828,234672.4241,872373.7155,M,100
F296,redacted,redacted,Peabody,F,,,42.54332875,70.9422019,245817.6501,921569.4053,M,100
F297,redacted,redacted,Braintree,F,,,42.22054,71.02812,238958.7543,885672.7993,M,100
F298,redacted,redacted,Fall River,F,,,41.68404806,71.1895544,225847.5668,826023.986,M,100
W164,redacted,redacted,Salem,W,,,41.71747,70.9127069,248871.9319,829857.2989,T,66
R598,redacted,redacted,NORWOOD,R,,18,42.17012557,71.1968083,225051.7071,880009.8689,M,100
W165,redacted,redacted,Somerville,W,,,42.11930546,71.0408012,237972.3311,874422.8562,T,66
F299,redacted,redacted,Somerset,F,,,41.732669,71.1610663,228197.9983,831433.1913,M,100
R1103,redacted,redacted,Randolph,R,,22.5,42.178165,71.066825,235787.1732,880949.1789,M,100
R1640,redacted,redacted,North Adams,R,,30,42.70855305,73.0635332,71913.75759,940947.4546,M,100
G193,redacted,redacted,Boston,G,,30,42.363017,71.0517515,236924.5685,901487.7163,M,100
F300,redacted,redacted,Leominster,F,,,42.50466439,71.7333542,180820.3762,917150.9408,M,100
R1641,redacted,redacted,New Bedford,R,,30,41.65637683,70.9271555,247715.1742,823063.7968,M,100
R901,redacted,redacted,Groveland,R,,21,42.73637232,71.0183593,239441.0524,942975.2114,M,100
R144,redacted,redacted,Boston,R,,15,42.3502488,71.060188,236236.9327,900065.8681,M,100
IH293,redacted,redacted,ATTLEBORO,IH,,39.42,41.94042,71.27245,218869.7691,854476.922,M,100
IH294,redacted,redacted,NEWTON,IH,,24.6375,42.3503515,71.2157246,223422.004,900022.8817,M,51
IH295,redacted,redacted,COHASSET,IH,,26.28,42.24225348,70.8441991,254124.5949,888184.9041,M,100
IH296,redacted,redacted,DEDHAM,IH,,47.6325,42.22822983,71.1617726,227920.9788,886474.5306,M,100
IH297,redacted,redacted,MALDEN,IH,,42.705,42.41927753,71.0657084,235743.0617,907730.97,M,100
IH298,redacted,redacted,FITCHBURG,IH,,52.56,42.5992205,71.7941678,175858.2868,927669.8326,M,100
IH299,redacted,redacted,ATTLEBORO,IH,,43.6905,41.9507574,71.2739186,218744.9414,855624.7628,M,100
IH300,redacted,redacted,GLOUCESTER,IH,,33.1785,42.62453304,70.6782424,267411.8678,930764.7551,M,100
IH301,redacted,redacted,NEWTON,IH,,23.9805,42.31802,71.1739311,226879.1642,896443.9696,M,100
IH302,redacted,redacted,LEXINGTON,IH,,49.932,42.43781827,71.1987569,224785.6896,909743.2228,M,100
IH303,redacted,redacted,MELROSE,IH,,34.821,42.45719992,71.0744547,235002.2109,911939.6634,M,100
IH304,redacted,redacted,NORWOOD,IH,,55.845,42.19790927,71.1985466,224897.1724,883095.358,M,100
IH305,redacted,redacted,MIDDLEBOROUGH,IH,,40.4055,41.90234093,70.9121622,248775.7475,850390.418,M,88
IH306,redacted,redacted,PLYMOUTH,IH,,33.1785,41.94442343,70.6485182,270604.2959,855248.8231,M,100
IH307,redacted,redacted,MELROSE,IH,,14.7825,42.46023654,71.0624071,235991.4222,912281.9795,M,100
IH308,redacted,redacted,WORCESTER,IH,,33.1785,42.26161704,71.8505298,171078.6892,890187.0548,M,100
IH309,redacted,redacted,TAUNTON,IH,,30.879,41.90586953,71.0705473,235631.9293,850703.9615,M,100
IH310,redacted,redacted,NEWTON,IH,,40.4055,42.349725,71.2198401,223083.1496,899952.1707,M,100
R1104,redacted,redacted,Stoughton,R,,22.5,42.1381408,71.1023049,232876.7166,876489.3646,M,100
R1642,redacted,redacted,Worcester,R,,30,42.24107204,71.7539295,179042.1122,887876.8034,M,100
R145,redacted,redacted,Worcester,R,,15,42.2924251,71.779568,176944.7576,893587.4108,M,100
